timestamp,old_pk,new_pk,action,name,status,error
2025-05-01T20:05:07.316542,159,12299,CREATE,20IBL0590,SUCCESS,
2025-05-01T20:05:07.488417,160,12300,CREATE,20IBL0614,SUCCESS,
2025-05-01T20:05:07.675916,161,12301,CREATE,20IBL0552,SUCCESS,
2025-05-01T20:05:07.863417,162,12302,CREATE,20IBL0554-B,SUCCESS,
2025-05-01T20:05:08.097717,163,12303,CREATE,20IBL0594,SUCCESS,
2025-05-01T20:05:08.285291,164,12304,CREATE,20IBL0594-B,SUCCESS,
2025-05-01T20:05:08.472792,165,12305,CREATE,20IBL0374,SUCCESS,
2025-05-01T20:05:08.644667,166,12306,CREATE,20IBL0473,SUCCESS,
2025-05-01T20:05:08.832167,167,12307,CREATE,20IBL0520,SUCCESS,
2025-05-01T20:05:09.004043,168,12308,CREATE,20IBL0518,SUCCESS,
2025-05-01T20:05:09.207172,169,12309,CREATE,20IBL0559,SUCCESS,
2025-05-01T20:05:09.425918,170,12310,CREATE,20IBL0487,SUCCESS,
2025-05-01T20:05:09.613417,171,12311,CREATE,20IBL0513,SUCCESS,
2025-05-01T20:05:09.800922,172,12312,CREATE,20IBL0497,SUCCESS,
2025-05-01T20:05:09.988418,173,12313,CREATE,20IBL0584,SUCCESS,
2025-05-01T20:05:10.175917,174,12314,CREATE,20IBL0585,SUCCESS,
2025-05-01T20:05:10.347792,175,12315,CREATE,20IBL0597-B,SUCCESS,
2025-05-01T20:05:10.535291,176,12316,CREATE,20IBL0575-B,SUCCESS,
2025-05-01T20:05:10.785292,177,12317,CREATE,20IBL0621,SUCCESS,
2025-05-01T20:05:10.972792,178,12318,CREATE,20IBL0532,SUCCESS,
2025-05-01T20:05:11.160293,179,12319,CREATE,20IBL0600,SUCCESS,
2025-05-01T20:05:11.363416,180,12320,CREATE,20IBL0404,SUCCESS,
2025-05-01T20:05:11.550917,181,12321,CREATE,20IBL0548,SUCCESS,
