timestamp,model,old_pk,new_pk,action,name,status,error
2025-05-03T15:56:37.965152,Sale,348,3228,CREATE,505,SUCCESS,
2025-05-03T15:56:39.606386,Sale,349,3229,CREATE,516,SUCCESS,
2025-05-03T15:56:41.512697,Sale,350,3230,CREATE,506,SUCCESS,
2025-05-03T15:56:43.215822,Sale,351,3231,CREATE,54,SUCCESS,
2025-05-03T15:56:44.918946,Sale,352,3232,CREATE,507,SUCCESS,
2025-05-03T15:56:46.731446,Sale,353,3233,CREATE,508,SUCCESS,
2025-05-03T15:56:48.590820,Sale,354,3234,CREATE,509,SUCCESS,
2025-05-03T15:56:50.387622,Sale,355,3235,CREATE,510,SUCCESS,
2025-05-03T15:56:52.059569,Sale,356,3236,CREATE,511,SUCCESS,
2025-05-03T15:56:53.950193,Sale,357,3237,CREATE,512,SUCCESS,
2025-05-03T15:56:55.715818,Sale,358,3238,CREATE,3,SUCCESS,
2025-05-03T15:56:57.544082,Sale,359,3239,CREATE,513,SUCCESS,
2025-05-03T15:56:59.445034,Sale,360,3240,CREATE,517,SUCCESS,
2025-05-03T15:57:01.335657,Sale,361,3241,CREATE,404,SUCCESS,
2025-05-03T15:57:01.335657,Sale,362,,CREATE,518,FAILED,UNIQUE constraint failed: sales_sale.invoice_no
2025-05-03T15:57:03.132649,Sale,363,3242,CREATE,346,SUCCESS,
2025-05-03T15:57:03.132649,Sale,364,,CREATE,519,FAILED,UNIQUE constraint failed: sales_sale.invoice_no
2025-05-03T15:57:03.148230,Sale,365,,CREATE,520,FAILED,UNIQUE constraint failed: sales_sale.invoice_no
2025-05-03T15:57:05.351424,Sale,366,3243,CREATE,293,SUCCESS,
2025-05-03T15:57:07.523298,Sale,367,3244,CREATE,348,SUCCESS,
2025-05-03T15:57:09.460892,Sale,368,3245,CREATE,357,SUCCESS,
2025-05-03T15:57:11.429688,Sale,369,3246,CREATE,307,SUCCESS,
2025-05-03T15:57:18.992186,Sale,370,3247,CREATE,521,SUCCESS,
